CHR	END	sim50	Raw
chr18	61283748	1	127
chr18	62337234	1	120
chr18	63371075	1	138
chr18	64400550	1	123
chr18	65434379	1	136
chr18	66476059	1	140
chr18	67512750	1	138
chr18	68566662	1	144
chr18	69604715	1	132
chr18	70630908	1	147
chr18	71678694	1	145
chr18	72756194	1	121
chr18	73784134	1	150
chr18	74818594	2	255
chr18	75908577	2	257
chr18	76957909	2	257
chr18	78077248	2	275
chr19	1303452	2	270
chr19	2337973	2	274
chr19	3377265	2	223
chr19	4411748	1	126
chr19	5446784	1	145
chr19	6483009	1	130
chr19	7642135	1	140
chr19	8748559	1	128
chr19	9837508	1	139
chr19	10867151	1	135
chr19	11900977	1	130
chr19	12964704	1	114
chr19	13993599	1	131
chr19	15050165	1	145
chr19	16094947	1	168
chr19	17123040	2	261
chr19	18155197	2	266
chr19	19181348	2	287
chr19	20223074	2	267
chr19	21377722	2	306
chr19	22446687	2	239
chr19	23530480	2	454
chr19	28819769	2	296
chr19	29884926	2	265
chr19	30942879	2	311
chr19	31982141	2	297
chr19	33023067	2	287
chr19	34087092	2	277
chr19	35139533	2	243
chr19	36202493	2	273
chr19	37309798	2	249
chr19	38421518	2	269
chr19	39483721	2	332
chr19	40582894	2	255
chr19	41679802	2	281
chr19	42736238	2	274
chr19	43995342	2	263
chr19	45060694	2	278
chr19	46114876	2	286
chr19	47172794	2	244
chr19	48229591	2	285
chr19	49338867	2	259
chr19	50410106	2	280
chr19	51528501	2	285
chr19	52588751	2	266
chr19	53668672	2	297
chr19	54766751	2	240
chr19	55884268	2	269
chr19	56965187	2	262
chr19	58022516	2	266
chr19	59128983	2	270
chr20	1094790	2	248
chr20	2137195	2	254
chr20	3174465	2	247
chr20	4216899	2	279
chr20	5260777	2	268
chr20	6308858	2	279
chr20	7344322	2	305
chr20	8377822	2	294
chr20	9412176	2	275
chr20	10446708	2	272
chr20	11469441	2	294
chr20	12521355	2	280
chr20	13572216	2	277
chr20	14611460	2	251
chr20	15640830	2	275
chr20	16668283	3	406
chr20	17705711	3	423
chr20	18751964	3	383
chr20	19796440	3	405
chr20	20823993	3	419
chr20	21858300	2	272
chr20	22915307	2	267
chr20	23993011	2	263
chr20	25032844	2	555
chr20	30677269	2	293
chr20	31709687	2	301
chr20	32744079	2	271
chr20	33789496	2	256
chr20	34821991	2	248
chr20	35910818	2	278
chr20	36933639	2	239
chr20	37963819	2	284
chr20	39013787	2	271
chr20	40049578	2	270
chr20	41091701	2	270
chr20	42131692	2	275
chr20	43167623	2	269
chr20	44193971	2	272
chr20	45232731	2	263
chr20	46260509	2	275
chr20	47323304	2	254
chr20	48353872	2	245
chr20	49384342	2	318
chr20	50409088	2	302
chr20	51438297	2	312
chr20	52485605	2	255
chr20	53527666	2	252
chr20	54580818	2	296
chr20	55613165	2	265
chr20	56634616	2	224
chr20	57659181	2	291
chr20	58691356	2	277
chr20	59721092	2	254
chr20	60756803	2	301
chr20	61882044	2	268
chr20	63025520	2	212
chr21	14904688	2	248
chr21	16175554	2	260
chr21	17202862	2	269
chr21	18239316	2	278
chr21	19299648	2	337
chr21	20329532	2	274
chr21	21357473	2	264
chr21	22375395	2	264
chr21	23392161	2	280
chr21	24418052	2	289
chr21	25434171	2	261
chr21	26454728	2	258
chr21	27475593	2	267
chr21	28495244	2	276
chr21	29581766	2	273
chr21	30606325	2	269
chr21	31622831	2	279
chr21	32642389	2	258
chr21	33665708	2	245
chr21	34686474	2	265
chr21	35710267	2	244
chr21	36725649	2	271
chr21	37752636	2	268
chr21	38778185	2	251
chr21	39797410	2	243
chr21	40815079	2	242
chr21	41849802	2	301
chr21	42873699	2	542
chr21	43940667	2	543
chr21	45020230	2	368
chr21	46045216	2	277
chr21	47072426	2	272
chr21	48129895	2	247
chr22	17985867	2	240
chr22	19247260	2	258
chr22	20269485	2	254
chr22	22093723	2	274
chr22	23195127	2	270
chr22	24265550	2	258
chr22	25412920	1	150
chr22	26474599	1	140
chr22	27492268	1	133
chr22	28514444	1	144
chr22	29566974	1	120
chr22	30600050	1	133
chr22	31626762	1	156
chr22	32658072	1	122
chr22	33690538	2	192
chr22	34705626	2	280
chr22	35749702	2	278
chr22	36779482	2	287
chr22	37793152	2	247
chr22	38834496	2	289
chr22	39869230	2	287
chr22	40887440	2	274
chr22	41919186	2	250
chr22	42976165	2	283
chr22	43999278	2	242
chr22	45017750	2	269
chr22	46039580	2	275
chr22	47057471	2	280
chr22	48078851	2	278
chr22	49094376	2	264
chr22	50119257	2	257
chr22	51304566	2	837
chrX	3865035	2	248
chrX	4891925	2	274
chrX	5919601	2	289
chrX	6965032	2	274
chrX	8049003	2	280
chrX	9097024	2	264
chrX	10119408	2	294
chrX	11216075	2	253
chrX	12264711	1	153
chrX	13308019	1	142
chrX	14352286	1	140
chrX	15396784	1	120
chrX	16443820	1	118
chrX	17488912	1	121
chrX	18527550	1	125
chrX	19565565	1	153
chrX	20595160	1	115
chrX	21648877	1	139
chrX	22672797	1	125
chrX	23721506	1	143
chrX	24757419	1	129
chrX	25791454	1	138
chrX	26844755	1	130
chrX	27880485	1	142
chrX	28924127	1	132
chrX	29948855	1	334
chrX	30995590	1	322
chrX	32032737	1	132
chrX	33058415	1	132
chrX	34081610	1	134
chrX	35112243	1	147
chrX	36139033	1	142
chrX	37250870	1	167
chrX	38307762	2	258
chrX	39336472	2	274
chrX	40354736	2	271
chrX	41378667	2	284
chrX	42428195	2	268
chrX	43474011	2	282
chrX	44510215	2	255
chrX	45537576	2	283
chrX	46589603	2	267
chrX	47618369	2	267
chrX	48791667	2	249
chrX	50092643	2	231
chrX	51150352	2	265
chrX	53053339	2	254
chrX	54107113	2	258
chrX	55201604	2	297
chrX	56346268	2	285
chrX	57477115	2	527
chrX	62910928	2	273
chrX	64015181	2	264
chrX	65093036	2	259
chrX	66174914	2	281
chrX	67253478	2	265
chrX	68306110	2	258
chrX	69371028	2	277
chrX	70442395	2	273
chrX	71611561	2	265
chrX	72953058	2	262
chrX	74008125	2	281
chrX	75119409	2	244
chrX	76245761	2	269
chrX	77363270	2	261
chrX	78427420	2	254
chrX	79490615	2	279
chrX	80561779	2	247
chrX	81615239	2	247
chrX	82664740	2	263
chrX	83715589	2	273
chrX	84770158	2	270
chrX	85833315	2	247
chrX	86879992	2	275
chrX	87922156	2	298
chrX	89586586	2	325
chrX	91515082	2	320
chrX	93047806	2	283
chrX	94077120	2	261
chrX	95114386	2	279
chrX	96173895	2	277
chrX	97205887	2	290
chrX	98252171	2	251
chrX	99288049	2	267
chrX	100338167	2	251
chrX	101419539	3	372
chrX	102757130	3	389
chrX	103852988	3	379
chrX	104912612	3	425
chrX	105988844	3	413
chrX	107034252	3	376
chrX	108074782	3	409
chrX	109146555	3	402
chrX	110193698	3	403
chrX	111234663	2	314
chrX	112296394	2	269
chrX	113340399	2	258
chrX	114446744	2	277
chrX	115538755	2	264
chrX	116644316	2	280
chrX	117715264	2	278
chrX	118750002	2	263
chrX	119875309	2	287
chrX	121038516	2	275
chrX	122083322	2	279
chrX	123115538	2	266
chrX	124148296	2	267
chrX	125190497	2	268
chrX	126247977	2	272
chrX	127307252	2	289
chrX	128355281	2	249
chrX	129399971	2	286
chrX	130459154	2	264
chrX	131541519	2	243
chrX	132572757	2	294
chrX	133608010	2	284
chrX	134713703	2	275
chrX	135862591	2	259
chrX	136902071	2	283
chrX	137950017	2	248
chrX	138990969	2	248
chrX	140038498	2	286
chrX	141355593	3	334
chrX	142404628	3	444
chrX	143602589	3	542
chrX	144626052	3	526
chrX	145648978	3	429
chrX	146714351	2	330
chrX	147764127	2	278
chrX	148991812	2	253
chrX	150101354	2	266
chrX	151142688	2	276
chrX	152482852	2	231
chrX	153672819	2	346
chrX	155270560	2	0
chrY	5054978	0	2
chrY	7211371	0	0
chrY	8384058	0	1
chrY	10032319	0	0
chrY	14519128	0	2
chrY	15650414	0	1
chrY	16863899	0	0
chrY	18000249	0	0
chrY	19348540	0	0
chrY	21876900	0	1
chrY	23256191	0	1
chrY	59373566	0	0
